product,Manufacturer,date,title,rating,body,clean_review,accuracy,activitymeasurement,activitymode,activityreminder,activitytracker,affordable,aiassistance,aibutton,alarm,alarmsetting,alarmvibration,alarmvibrator,alexa,alexaassistant,alexacommand,alexamode,alexasupport,altimeter,analog,assistance,audioquality,badmintonmode,band,bandrubber,barometer,battery,batterybackup,batterydurability,batteryindicator,batterylife,batteryperformance,batterypower,belt,beltquality,bloodoxygen,bloodoxygenmeasure,bloodpressure,bluetooth,bodymaterial,bpaccuracy,bpmachine,bpmeasure,bpmeasurement,bpmonitor,bpmonitoraccuracy,bpmonitoring,bpsymbol,breathingquality,breathmode,brightnesscontrol,budget,button,calculator,call,callsnotification,calorie,caloriecount,calorietracker,camerabutton,cameracontrol,carracingmode,charger,chip,circulardial,comfortability,compatibility,connectivity,cost,customdial,customercare,customerservice,customersupport,customisable,customisewatchface,customization,cyclingmode,data,datacalculation,datasyncs,design,dial,dialpadsensor,digitalcrownlockbutton,digitaltime,digitalwatch,display,displaybrightness,displaynavigation,displayquality,displayresolution,distancecalculation,distancemeasure,distancetracker,distancetracking,durability,ecg,excercisemode,exercisemode,exercisetracker,facesensor,fingerprint,firmware,firmwareupgrade,fitnessband,fitnessfeatures,fitnessmode,fitnessmonitor,fitnesssensor,fitnesstrack,flashlight,footstep,game,glass,glucosemonitor,googlemap,gps,gpsconnectivity,gpssignal,gpstracker,gpstracking,gui,handmotion,hardware,healthcheckaccuracy,healthmeasurement,healthmode,healthmonitor,healthmonitoring,healthreading,healthstats,healthtracker,heartbeat,heartbeataccuracy,heartbeatmeasurement,heartbeatsensor,heartbeattracker,heartmonitor,heartrate,heartrateaccuracy,heartratealert,heartratecount,heartratedetection,heartratemeasurement,heartratemonitor,heartratesensor,leatherquality,leatherstrap,livetrackingaccuracy,location,lockscreen,loudspeaker,magnet,magnetic,malfunction,material,measurement,medicalmonitoring,memory,mensurationtracker,metal,metalbody,metaldesign,metallic,metallicbody,metallicdesign,mic,micquality,money,monitoringfunction,motiondetection,multiplesport,multisportmode,music,musicfacility,notification,operatingspeed,operatingsystem,outdooractivity,oxygen,oxygenlevel,oxygenmonitor,oxygenmonitoring,oxygensaturationlevelmeasurement,pedometer,phoneconnectivity,physicalactivity,picture,pixel,plasticbody,plasticmaterial,powerbackup,powerbutton,powerconsumption,powersavingmode,pricesegment,pricing,processor,proximitysensor,pulseoximeter,pulseratereading,quality,range,reading,realtimeconnect,reasonableprice,remotecameracontrol,report,responsetime,roundwatch,rubberband,screen,screenclarity,screencustomization,screengaurd,screensensitivity,screentimeout,security,sedentaryalert,sensor,sensorydata,service,servicecenter,servicecentre,servicefacility,servicestation,shape,sidebutton,sidepowerbutton,silentmode,siliconbelt,size,sleepaccuracy,sleepactivity,sleepdetection,sleepduration,sleepingtrack,sleepmeasurement,sleepmode,sleepmonitoring,sleeppattern,sleepreading,sleeprecord,sleepsensor,sleeptrack,sleeptracker,sleeptrackingaccuracy,sleeptrackingmonitor,slidebutton,smsnotification,snapchatnotification,socialmedianotification,software,softwaredevelopment,softwareglitch,sound,soundadjustment,speaker,specs,speedometer,spo2tracking,sport,sporttracker,stepcalculation,stepcounter,stepcounting,stepmeasurement,stepmonitor,steprecording,steptracker,steptracking,stopwatch,storage,strap,strapdesign,strapholder,straplockingsystem,strapquality,stress,stresslevel,stressmeasure,stressmode,stressmonitor,stressstats,stylish,supportteam,swimmingmode,swimmode,synchronization,systeminterface,technicalteam,temperature,temperedglass,tennismode,time,timeadjustment,timesensitivity,touchdesign,touchdisplay,touchfacility,touchnotification,touchpad,touchresponse,touchscreen,touchsensation,touchsense,touchsensitive,touchsensitivity,touchsystem,tracking,trackingaccuracy,trackingactivity,trackingsensor,trainingmode,treadmillmode,ui,userinterface,vibration,vibrationalarm,vibrationmode,visibility,voice,voiceassistant,voicefunction,volumebar,volumebutton,volumecontrol,wakegesturebutton,wakupmode,walktracking,wallpaper,wallpapertimestyle,warrantyservice,wateralert,waterdrinkingalert,waterproof,waterreminder,waterresist,waterresistance,weather,weatherforecast,weathericon,weatherreport,whatsappnotification,wirelesscharge,workoutmeasurement,workoutmode,workoutsessionsummary,workouttracker,airplanemode,alertactivityalarm,alexafunctionality,analogdial,appsynchronization,audioconnectivity,batteryoptimisation,batterypercentageindicator,batterysaving,bpmsensor,bptrack,caloriecalculation,caloriedata,cardioexcercisetracking,compatability,customisedface,cyclingmonitoring,footstepaccuracy,footstepcount,handwashreminder,healthaccuracy,healthcarekit,healthstatus,hearttracker,inactivityalert,lagtime,menstrualcycledata,menstrualtracker,multiplemode,notificationsupport,operatingfunction,outdoorcyclingactivity,pulsemonitor,remoteshuttercontrol,repairservice,runningmode,servicequality,silencemode,sleepingaccuracy,sleepschedule,softwaresupport,splitscreen,stockmonitoring,stressreport,touchnavigation,wakeupmode,whatsappalert,workoutdetection,workoutmonitoring,workoutroutine
"samsung electronics store gear sport smartwatch, black (sm-r600nzkaxar) : amazon.in: electronics",samsung,9/21/2019,"5.0 out of 5 stars
Best watch",5,"Sleep tracking is a best feature & accuracy
Read more",sleeptracking is a best feature accuracy read more,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: fitbit fb507rgpk versa 2 health &amp; fitness smartwatch with heart rate, music, alexa built-in, sleep &amp; swim tracking, petal/copper rose, one size (s &amp; l bands included) (petal/copper rose)",fitbit,10/18/2019,Premium! BUT Not for Middle class,3,"Very honest review, when I saw the price of this watch I can't understand what's there inside this watch that it cost you around 20k+If I person wants all that features which are available by some of the good brands that too with a lower price.About this watch I feels I a very premium looks & ofcourse premium features too but having all that I feel it's not for middle class person means a middle class can purchase a good smartphone or even Laptop in this price range.But yes if you are earning some extra bucks compared to middle class than of course go for it . It's a luxury item.🙂","very honest review , when i saw the price of this watch i canot understand what is there inside this watch that it cost you around 20 k+if i person want all that feature which are available by some of the good brand that too with a lower price . about this watch i feel i a very premium look ofcourse premium feature too but having all that i feel it is not for midle class person mean a midle class can purchase a good smartphone or even laptop in this price range . but yes if you are earning some extra bug compared to midle class than of course go for it . it is a luxury item . slightly smiling face",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: fitbit fb507rgpk versa 2 health &amp; fitness smartwatch with heart rate, music, alexa built-in, sleep &amp; swim tracking, petal/copper rose, one size (s &amp; l bands included) (petal/copper rose)",fitbit,10/20/2019,Fantastic and all rounder band.,5,Fantastic and all rounder band. It's all in one.,fantastic and all rounder band . it is all in one .,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: fitbit fb507rgpk versa 2 health &amp; fitness smartwatch with heart rate, music, alexa built-in, sleep &amp; swim tracking, petal/copper rose, one size (s &amp; l bands included) (petal/copper rose)",fitbit,10/20/2019,Best smart watch,5,Looking superb and very stylish,looking superb and very stylish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: noise colorfit pro 2 full touch control smart watch with 35g weight &amp; upgraded lcd display,ip68 waterproof,heart rate monitor,sleep &amp; step tracker,call &amp; message alerts &amp; long battery life (jet black)",noise,10/22/2019,NOISE,5,"Very nice product,but at this price it is something awesome. Not full display as we see in noise advertisment and also it is light weight and small. After my usage of 5 days no problem and very good looking. On my first day of purchase i dropped it accidentally,even after falling from my hand it had no problem and works normally and well. If you aretrending go for it.i am overall happy with this product.👍👍🙏👌","very nice product , but at this price it is something awesome . not full display a we see in noise advertisment and also it is light weight and small . after my usage of 5 day no problem and very good looking . on my first day of purchase i dropped it accidentally , even after falling from my hand it had no problem and work normally and well . if you aretrending go for it . i am overall happy with this product . thumb up thumb up folded hand ok hand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: noise colorfit pro 2 full touch control smart watch with 35g weight &amp; upgraded lcd display,ip68 waterproof,heart rate monitor,sleep &amp; step tracker,call &amp; message alerts &amp; long battery life (jet black)",noise,10/23/2019,A perfect Budget Smartwatch with Apple like looks.,5,"A perfect product at this price range ! Very similar to Apple watch looks wise. Display is IPS LCD , so you cant  expect an apple watch kind of display , but it does satisfies the money given ! Limited watch faces .. hope so they provide software updates to enhance the faces . Overall a must buy budget smartwatch within the 3k range.","a perfect product at this price range very similar to apple watch look wise . display is ip lcd , so you cannot expect an apple watch kind of display , but it doe satisfies the money given limited watch face . hope so they provide software update to enhance the face . overall a must buy budget smartwatch within the 3 k range .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: noise colorfit pro 2 full touch control smart watch with 35g weight &amp; upgraded lcd display,ip68 waterproof,heart rate monitor,sleep &amp; step tracker,call &amp; message alerts &amp; long battery life (jet black)",noise,10/24/2019,Smart choice over expensive smart watch,4,"Background: I have recently purchased an iPhone XR. I really need a smart watch which can track my daily activity, give me a stylish look and provide me various notifications. As usual my first thought was about apple watch.Why I preferred noise colorfit pro 2?Apple watch is very nice, which is a real smart watch. But problem is poor battery life.Do you really think of charging ur apple watch daily?In today’s life already I hv wireless earpods, loud speaker and smartphone which need to be charged daily. Really I don’t want to add one more thing to the list.Do you really need a smart watch to answer calls or reply messages when ur phn is in ur pocket or near by (bcoz if phn is not nearby then these features will not work)? If yes then believe me u r too lazy 🤗.Pros of colorfit pro 2: stylish look, working flawlessly with my iPhone. I can receive all notifications, read messages, control music (working nicely with gaana app, even if gaana app is not open, by clicking play button songs can be played). The activity tracker is also working fine. Good battery life.Cons: Only 5 watch faces (request to noise to update number of watch faces which ll make this watch awesome)Under bright sunshine, screen is hardly visible (the only thing with respect to which amazfit bip lite is the winner)Verdict: U can definitely try this watch though it is really not a smartwatch. In India, smartwatch technology is at nascent stage. So don’t expect much as compared to smartphones. Presently Smartwatch technology in India is like smartphone technology that was 5years ago. So better wait sometimes to use this smart technology at affordable price and let the rich people to enjoy the things for now😀","background : i have recently purchased an iphone xr . i really need a smartwatch which can track my dial y activity , give me a stylish look and provide me various notification . a usual my first thought wa about apple watch . why i preferred noise colorfit pro 2 ? apple watch is very nice , which is a real smartwatch . but problem is poor batterylife . do you really think of charging you are apple watch dial y ? in today ’ s life already i hv wireless earpods , loudspeaker and smartphone which need to be charged dial y. really i don ’ t want to ad one more thing to the list . do you really need a smartwatch to answer call or reply message when you are phn is in you are pocket or near by bcoz if phn is not nearby then these feature will not work ? if yes then believe me you r too lazy hugging face . pro of colorfit pro 2 : stylish look , working flawlessly with my iphone . i can receive all notification , read message , control music working nicely with gana app , even if gana app is not open , by clicking playbutton song can be played . the activitytracker is also working fine . good batterylife . con : only 5 watch face request to noise to update number of watch face which ll make this watch awesome under bright sunshine , screen is hardly visible the only thing with respect to which amazfit bloodpressure light is the winner verdict : you can definitely try this watch though it is really not a smartwatch . in india , smartwatch technology is at nascent stage . so don ’ t expect much a compared to smartphones . presently smartwatch technology in india is like smartphone technology that wa 5 year ago . so better wait sometimes to use this smart technology at affordable price and let the rich people to enjoy the thing for now grinning face",,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: fitbit fb507rgpk versa 2 health &amp; fitness smartwatch with heart rate, music, alexa built-in, sleep &amp; swim tracking, petal/copper rose, one size (s &amp; l bands included) (petal/copper rose)",fitbit,10/30/2019,Quite disappointed!!,1,"Writing a review after few days of usage.It's quite good looking watch with list of features like sleep, heartrate, step monitor and many other. But what is the use of a feature if it is not accurate in measurements. This I realized when I went on a long drive in my car and it measured 14k steps when I got down only for few minutes!!!. Quite disappointed as I feel my daily goal achievements till now are not accurate. Probably I might be taking only 5k steps in my reported steps of 10k.I doubt about heartrate and sleep monitor also now. Did not expect this kind of flaw in version 2. Smart watches have been around for quite some time now and cannot expect such basic flaws now.More disappointed when I found a 2.5k MI 4 band works awesomely accurate than a 21k extravagant watch!!!","writing a review after few day of usage . it is quite good looking watch with list of feature like sleep , heartrate , stepmonitor and many other . but what is the use of a feature if it is not accurate in measurement . this i realized when i went on a long drive in my car and it measured 14 k step when i got down only for few minute . quite disappointed a i feel my dial y goal achievement till now are not accurate . probably i might be taking only 5 k step in my reported step of 10 k . i doubt about heartrate and sleep monitor also now . did not expect this kind of flaw in version 2. smartwatchs have been around for quite some time now and can not expect such basic flaw now . more disappointed when i found a 2 . 5 k mi 4 band work awesomely accurate than a 21 k extravagant watch",,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: fitbit fb507rgpk versa 2 health &amp; fitness smartwatch with heart rate, music, alexa built-in, sleep &amp; swim tracking, petal/copper rose, one size (s &amp; l bands included) (petal/copper rose)",fitbit,10/31/2019,Worst watch no support Thrown in garbage,1,"No service support. It is use and throw after 1 year. Better options Garmin, Fossil, Apple.Waste product. After several discussions with customer support I have no option but throw in dust bin.","no servicesupport . it is use and throw after 1 year . better option garmin , fossil , apple . waste product . after several discussion with customersupport i have no option but throw in dust bin .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: noise colorfit pro 2 full touch control smart watch with 35g weight &amp; upgraded lcd display,ip68 waterproof,heart rate monitor,sleep &amp; step tracker,call &amp; message alerts &amp; long battery life (jet black)",noise,11-03-2019,Good buy at offered price,4,"I have been using it for around past 20 days and here's my review.Aesthetic: It's best, almost look alike my series 2 apple watch.Accuracy: Heart rate sensor is decent. Although not 100% accurate, I would say 75-80% accurate. Step counter accuracy: 80%Response time: (when you face your wrist to see time): There's significant lag of 1-2 seconds which you wouldn't find in apple watch or any other high end watch like fit bit or samsung gearTouch sensitivity: It's not as smooth as I was expecting but at this price range it's decent.Colors: Colors are quite good in fact much better than amazfit bip lite or Lenovo smart watch.Battery: Pretty powerful so far. Almost last for 10 days after full charge even when app notifications are always on and also heart rate sensor is continuesly on.Note: You can't take call or reply for your whatsapp messages.","i have been using it for around past 20 day and here is my review . aesthetic : it is best , almost look alike my series 2 apple watch . accuracy : heartratesensor is decent . although not 100 accurate , i would say 75-80 accurate . stepcounter accuracy : 80 responsetime : when you face your wrist to see time : there is significant lag of 1-2 second which you wouldnot find in apple watch or any other high end watch like fit bit or samsung geartouchsensitivity : it is not a smooth a i wa expecting but at this price range it is decent . color : color are quite good in fact much better than amazfit bloodpressure light or lenovo smartwatch . battery : pretty powerful so far . almost last for 10 day after full charge even when app notification are always on and also heartratesensor is continuesly on . note : you canot take call or reply for your whatsapp message .",0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: fitbit fb507rgpk versa 2 health &amp; fitness smartwatch with heart rate, music, alexa built-in, sleep &amp; swim tracking, petal/copper rose, one size (s &amp; l bands included) (petal/copper rose)",fitbit,11-04-2019,Very good product go for it..,4,It is very good product.  I used in swimming pool and salty sea water no any lag found. Stap count accuracy is 80-90%. Battery life is around 8 days with wi fi use when needed. Aap is very good but notification sync problem when my one plus 7 restart so I cut one star. Aap give very good health tips. Alexa also work very fine. But NFC payment is not working in India hope it will be start soon..Overall go for it..,it is very good product . i used in swimming pool and salty sea water no any lag found . stap count accuracy is 80-90 . batterylife is around 8 day with wi fi use when needed . ap is very good but notification sync problem when my one plus 7 restart so i cut one star . ap give very good health tip . alexa also work very fine . but nfc payment is not working in india hope it will be start soon . overall go for it .,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: fitbit fb507rgpk versa 2 health &amp; fitness smartwatch with heart rate, music, alexa built-in, sleep &amp; swim tracking, petal/copper rose, one size (s &amp; l bands included) (petal/copper rose)",fitbit,11-06-2019,"Fake product description, no value for money",1,"Not value for money.Fake colour mentioned it's normal purple colour, Now Amazon saying it's non refundable product,Selling with fake images and details, no such feature to cost 20k","not value for money . fake colour mentioned it is normal purple colour , now amazon saying it is non refundable product , selling with fake image and detail , no such feature to cost 20 k",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: noise colorfit pro 2 full touch control smart watch with 35g weight &amp; upgraded lcd display,ip68 waterproof,heart rate monitor,sleep &amp; step tracker,call &amp; message alerts &amp; long battery life (jet black)",noise,11-06-2019,Device is good but the app will frustrate you.,2,There are no major issues with the watch but a big issue with the app. The fitness tracker unbinds itself everyday from the app and it is almost impossible to pair it again without uninstalling the app. Colofit Pro 2 is a total waste of money because tracking down everything on the device sounds good but synchronising it is a tough job. So I wouldn't recommend anyone to buy this. I read all the reviews on amazon and bought it and was totally diappointed.,there are no major issues with the watch but a big issue with the app . the fitnesstracker unbinds itself everyday from the app and it is almost impossible to pair it again without uninstagramlling the app . colofit pro 2 is a total waste of money because tracking down everything on the device sound good but synchronising it is a tough job . so i wouldnot recommend anyone to buy this . i read all the review on amazon and bought it and wa totally diappointed .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
